Texto;Classe
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SEÇÃO DE USO DO SOFTWARE HYPERION PLANNING POWER;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SOFTWARE E LICENCA DE USO DIVERSOS;DATAPROC
3 LICENCAS USO MS-WORD/MS-EXCELL E ACESS SISTEMIC;DATAPROC
SISTEMA DE CORRECAO FINANCEIRA RKSJ INF.LTDA;DATAPROC
COMPLEMENTO DO SISTEMA DE CORRECAO FINANCEIRAINPR;DATAPROC
COMPLEMENTO DO SISTEMA DE CORRECAO FINANCEIRARKSJ;DATAPROC
18-LICENCAS MS OFFICE:9-PRO UP E 9-STD UP AMBAS M;DATAPROC
DESENVOLVIMENTO DO SISTEMA DE FATURAMENTO P/NOTAS;DATAPROC
SUBLICENCIAMENTO DO SOFTWARE JDE CONF.REG.SOPIN 3;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO DE USO SOFTWARE NORMA IN68       DIVERSOS;DATAPROC
SOFTWARE SUN SYSTEM - LICENCA E IMPLANTAÇÃO;DATAPROC
SISTEMA DE SOFTWARE DISK UTILITY INTERNO WILLIAN;DATAPROC
COMPL.SIST.SOFTWARE/SIST.VERSAO SHARED SPOOL CBD;DATAPROC
SOFTWARE E LICENCA DE USO DIVERSOS;DATAPROC
SOFTWARE DO COMPUTADOR AS/400 DIVERSOS;DATAPROC
53 SOFTWARE DE USO  MS-WORD MS-EXCELL MSACES SYST;DATAPROC
INSTALACAO DOS EQUIPTOS DE INFORMATICA DIVERSOS;DATAPROC
CONSULTORIA P/DESENVOLVIMENTO DO PRJ AS-400 ARTUR;DATAPROC
SOFTWARES PARA:PCS/REDE E AS-400 DIVERSOS;DATAPROC
DIVS SOFT P/ATAULI.SIST.OPERAC.AS-400 ITAUTEC PHI;DATAPROC
LICENCA DE USO  MS-WORD, MS-EXCEL E MS-ADIVERSOS;DATAPROC
LICENCA DE USO SOFT. 3.12 50-USERS COM MDATANORTH;DATAPROC
DESENVOLVIMENTO DE APLICATIVO NO AS/400 YKP-INFOR;DATAPROC
SOFTWARE CLIENTE ACESS/400 FAMILY 1625/28/30 P/AS;DATAPROC
SOFTWARE OPERATING SYSTEM/400-1241/68/70 P/AS-400;DATAPROC
DESENVOLVIMENTO DE APLICATIVO P/AS-400 YKP-INFORM;DATAPROC
DESENVOLVIMENTO DE APLICATIVO P/AS-400 YKP-INFORM;DATAPROC
CESSAO DE DIREITO APPL DEVELOPMENT TOOLSET/400 E;DATAPROC
LICENCA/MANUAL E DISQUETES SOFT NETWARE 3.12 50 U;DATAPROC
DESENVOLVIMENTO SIST.DE CONTROLE DE TARJA VERDESO;DATAPROC
SOFTWARE DE SISTEMA DE CONTROLE DE TARJA VERDESOF;DATAPROC
COPIA DO LOTUS NOTES STARTER PACK 4.0 S.85131P E;DATAPROC
COPIA DO WINDOWS/NT SERVER 3.51 E 10-CLIENT BUNDL;DATAPROC
CESSAO DE DIREITO DE USO UNICENTER/TNG-ADVANCED D;DATAPROC
LICENCA SOFTWARE P/EQUIPTOS.CATALYST 5002/5000/55;DATAPROC
250 LIC.PASSPORT N.DESKTOP E UPG.DOM.SERVER-LIC.L;DATAPROC
CONVERSAO DOS SISTEMAS DO AS/400 P/O ANO 2000GSW;DATAPROC
SOFTWARE DE INTEGRACAO DO FATURAMENTO COM O MAPSG;DATAPROC
CESSAO DE DIREITOS DO SOFTWARE SUBSCRIPTION - BOH;DATAPROC
UPGRADE AS/400 ADMS/GRU DE 500-2141 PARA U-2061-1;DATAPROC
EXPANSAO DO SERVIDOR AS/400 - ITEC S/A;DATAPROC
UPGRADE AS/400 MANUFATURA DE 500-2141 PARA U-2061;DATAPROC
EXPANSAO DO SERVIDOR AS/400 - ITEC S/A;DATAPROC
CESSAO WIN NT 4.0 CLIENT ACCESS HOLP CUP NOVEL/SE;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO DE USO DO SOFTWARE CITRIX METAFRAME ADDITI;DATAPROC
CESSAO DO SOFTWARE CITRIX METAFRAME ENTERPRISE 1.;DATAPROC
CESSAO SOFTWARE P/CENTALIZ.DE BACKUP NO AMBIENTE;DATAPROC
CESSAO DIREITO DE USO SISTEMA  NORMA CIAP SOFTTEA;DATAPROC
CESSAO USO SOFTWARE WORKGROUP PRODUCTS WS-C2924M-;DATAPROC
CESSAO USO SOFTWARE WORKGROUP PRODUCTS WS-X2924-X;DATAPROC
CESSAO USO SOFTWARE WORKGROUP PRODUCTS WS-C2924C-;DATAPROC
CESSAO DE USO SOFTWARE DE MODERNIZACAO DA INTRANE;DATAPROC
LICENSA USO SOFTWARE ZERO ADMS CLIENT P/24 MESES-;DATAPROC
LICENSA USO SOFTWARE MAGIC ENTERPRISE EDITION P/1;DATAPROC
LICENSA USO SOFTWARE MAGIC IT COMPANION SUITE P/1;DATAPROC
LICENSA USO SOFTWARE PESQUISA DE SATISFACAO P/UTI;DATAPROC
UP-GRADE DAS PLACAS DE REDE DOS SERVIDORES - Plan;DATAPROC
CESSÃO DE USO DO SOFTWARE SGST-SISTEMA DE GERENCI;DATAPROC
LICENCA SOFTWARE COLETOR E TARIFADOR SUMUS E SAS;DATAPROC
LICENCA SOFTWARE COLETOR E TARIFADOR SUMUS E SAS;DATAPROC
CESSAO DE USO DO OFFICE XP WIN32 BRAZ.CD-P/USO DO;DATAPROC
LICENCA DE USO DE SOFTWARE P/UPGRADE DO APLICATIV;DATAPROC
LICENCA DE USO DE SOFTWARE P/UPGRADE DO APLICATIV;DATAPROC
LICENCA DE USO DE SOFTWARE P/UPGRADE DO APLICATIV;DATAPROC
LICENCA DE USO DE SOFTWARE P/UPGRADE DO APLICATIV;DATAPROC
LICENCA DE USO DE SOFTWARE P/UPGRADE DO APLICATIV;DATAPROC
LICENCA CITRIX ELP0001-MIGR.METAFRAME 1.8 P/METAF;DATAPROC
CESSAO DE USO DO SOFTWARE AQUISITION ND DIGITAL P;DATAPROC
CESSAO DE USO DO SOFTWARE AQUISITION ND DIGITAL P;DATAPROC
CESSAO DE USO DO SOFTWARE AQUISITION ND DIGITAL P;DATAPROC
LICENÇA DE USO DO SOFTWARE STORAGE CENTRAL STAND;DATAPROC
LICENÇA DE USO DO SOFTWARE STORAGE CENTRAL STAND;DATAPROC
LICENCA DE USO DA SOLUCAO DE BACKUP PARA LAPTOPS;DATAPROC
COMPLEMENTO-ULTIMA PARC.REF.PROJ.DE SUBSTITUICAO;DATAPROC
LICENÇA DE USO DO SOFTWARE PROJECT PRO 2003 WIN 3;DATAPROC
LICENÇA DE USO DO SOFTWARE PROJECT SERVER CALL 20;DATAPROC
LICENÇA DE USO DO SOFTWARE PROJECT SERVER 2003 WI;DATAPROC
SOFTWARE DE GERENCIAMENTO DE HARDWARE DOS SERVIDO;DATAPROC
LICENÇA DE USO DO SW ISA SERVER STD ED2004 ENGLIS;DATAPROC
LICENÇA DE USO DO SW SQL SVR STANDARD EDIN 2005 W;DATAPROC
LICENÇA DE USO DO SW SQL SVR STANDARD EDIN 2005 W;DATAPROC
LICENÇA DE USO DO SW VISUAL STUDIO PRO 2005 ENGLI;DATAPROC
DESENVOLVIMENTO DO SOFTWARE EPM (Enterprise Proje;DATAPROC
PORTAL NA INTRANET PARA O EPM;DATAPROC
PACELA FINAL REFERENTE A ENTREGA E INSTALACAO DO;DATAPROC
LICENCA DE USO DO SOFTWARE PANORAMA VIEW 5;DATAPROC
DESENVOLV.SIST.COMPUTACIONAL REGULATORY AFFAIRS D;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO USO SOFTWARE CRYSTAL REPORTS 8.0 DEVELOPER;DATAPROC
CESSAO SOFTWARE SIST.DE REGISTRO E RASTREAB.EVENT;DATAPROC
ESTRUTURA PARA WIRELESS - SITE ALEX.DUMAS;DATAPROC
SOFTWARE E LICENCA DE USO DIVERSOS;DATAPROC
DIREITO DE USO DO SIST.POPULIS  BASICO/FGLR CONS.;DATAPROC
COMPL.DO DIREITO DE USO DE SIST.POPULIS GLR CONS.;DATAPROC
18-LICENCAS MS OFFICE:9-PRO UP E 9-STD UP AMBAS M;DATAPROC
LICENCA SOFT NETWARE 3.12 50 USERS NOVELLSYSTEMIC;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO DE USO DO SOFTWARE: FOLHA DE PAGAMENTO (FP;DATAPROC
MANUAL DO USUARIO/OPERACOES 201 MODEM NUM MAGNUS;DATAPROC
ASSESSORIA TECNICA NO SISTEMA DE GESTAO DE REDE F;DATAPROC
ASSESSORIA TECNICA NO SISTEMA DE GESTAO DE REDE F;DATAPROC
ASSESSORIA TECNICA NO SISTEMA DE GESTAO DE REDE F;DATAPROC
ASSESSORIA TECNICA NO SISTEMA DE GESTAO DE REDE F;DATAPROC
ASSESSORIA TECNICA NO SISTEMA DE GESTAO DE REDE F;DATAPROC
DESENVOLVIMENTO DE SOFTWARE - PROJETO DE REMUNERA;DATAPROC
SOFTWARE E LICENCA DE USO DIVERSOS;DATAPROC
DESENVOLVIMENTO DE SISTEMA PARA CONTROLERKSJ INFO;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
COMPLEMENTO DA LICENCA DE USO  ON TIME .MINISTERI;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO DIREITO USO SOFTWARE LOTUS 123 SACCO COMPU;DATAPROC
SOFTWARE P/REDE MICROS DA VENDAS FARMAC. DIVERSOS;DATAPROC
30LICENCA USO SOFT WARE WORD PERFECT VER.5.1 OLIV;DATAPROC
SOFTWARE E LICENCA DE USO DIVERSOS;DATAPROC
LICENCAS USO MS-WORD/MS-EXCELL/MS-ACSSES SISTEMIC;DATAPROC
DESENVOLVIMENTO DO SIST.DEMANDA POR SETOR RKSJ IN;DATAPROC
DESENVOLVIM.DO SIST.DE CALCULO DE PREMIOS RKSJ IN;DATAPROC
LICENCA DE USO DO UPGRADE 3.12 50 P/100-LAN SERVI;DATAPROC
SOFTWARE INTEGRACAO MAPS X FATURAMENTO INPRE INF.;DATAPROC
7 LICENCAS DE USO MS-WORD, MS-EXCEL E MSSYSTEMICR;DATAPROC
LICENCA DE USO DO SOFTWARE DENDRITE DENDRITE DELA;DATAPROC
LICENCA DE USO DO SOFTWARE DENDRITE DENDRITE DELA;DATAPROC
LICENCA DE USO DO SOFTWARE DENDRITE DENDRITE DELA;DATAPROC
LICENCA DE USO DO SOFTWARE DENDRITE DENDRITE DELA;DATAPROC
LICENCA DE USO DO SOFTWARE DENDRITE DENDRITE DELA;DATAPROC
LICENCA DE USO DO SOFTWARE DENDRITE DENDRITE DELA;DATAPROC
DESENVOLVIMENTO DE SIST.P/VENDAS EM CONSINPRE S/C;DATAPROC
COMPL.DO DESENVOLV.DE SISTEMA P/VENDAS EM CONSIGN;DATAPROC
CURSO DE INFORMATICA EMPRESARIAL DENDRITEGONZALEZ;DATAPROC
18-LICENCAS MS OFFICE:9-PRO UP E 9-STD UP AMBAS M;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
SOFTWARE SISTEMA DE ESTRATEGIA DE MARKETINGADVANC;DATAPROC
CESSAO DIREITO SOFTW.ARCSERVE IT6.61FNT/BACKUP AG;DATAPROC
CESSAO DIREITO SOFTW.BACKUP AGENT 6.61/DISATER RE;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARE MS-CONTRATO ENTERPRISE AGREEMENT-;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SOFTWARE DE CONTROLE DE MARKETING   DISTRIBUITION;DATAPROC
LICENSA USO SOFTWARE ARCSERVER 2000WORK/ADV/BACKU;DATAPROC
MELHORIA NO PROCESSAMENTO DE CADASTR.E RECEB.DE M;DATAPROC
CESSAO DE USO DO SOFTWARE: DISTRIBUICAO DE MATERI;DATAPROC
LICENÇA DE USO DO SOFTWARE CRM-COSTUMER RELATIONS;DATAPROC
CESSAO DE USO DO SOFTWARE COREL DRAW;DATAPROC
LICENÇA DE USO DO SOFTWARE SALES FORCE;DATAPROC
LICENÇA DE USO DO SOFTWARE EXCEL SERVICES;DATAPROC
SOFTWARE BI (INTELIGÊNCIA & EFETIVIDADE);DATAPROC
COMPLEMENTO - SOFTWARE BI (INTEIGENCIA & EFETIVID;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
MEMORIA MAGNUS 120MB TRANSCEND FCR 2002/047 NUM M;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
COMPLEMENTO DA LICENCA DE USO  ON TIME .MINISTERI;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
COMPLEMENTO DA LICENCA DE USO  ON TIME .MINISTERI;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
COMPLEMENTO DA LICENCA DE USO  ON TIME .MINISTERI;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
BANDEJA DE SAIDA SUPERIOR PARA LEXMARK NUM MAGNUS;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
COMPLEMENTO DA LICENCA DE USO  ON TIME .MINISTERI;DATAPROC
UPGRADE DO SOFTWARE VISION MILLENIUM VISION GESTA;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO DE USO SOFTWARE SAGENT SOLUTIONS DE BUSINE;DATAPROC
SOFTWARE TEMPLATES PARA O SAGENT        INFORSERV;DATAPROC
CEÇÃO DE USO DO SOFTWARE DE ADM DE VENDAS DE PARC;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARE PROJETO BIG AUDIT       DIVERSOS;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
LICENCA DE USO DO SOFTWARE - ADOBE-PHOTOSHOP MACR;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
SISTEMA DE BCO.DE DADOS ORACLE ORACLE LTDA;DATAPROC
PROGR.DENDRITE DE COMPUTACAO E TREIN.APLICATIVO F;DATAPROC
CUSTOMIZACAO E IMPLEMENTACAO DE SISTEMA DENDRITE;DATAPROC
LICENCA DE USO DO SOFTWARE ONE TIME DENDRITE DELA;DATAPROC
COMPLEMENTO DA LICENCA DE USO  ON TIME .MINISTERI;DATAPROC
CESSAO SOFTWARES DA MICROSOFT-CONTRATO ENTERPRISE;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS-CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SOFTWARE TEMPLATES PARA O SAGENT        INFORSERV;DATAPROC
SOFTWARE SALES DATAMART                 CONSULTBR;DATAPROC
LICENCA DE USO DATASUL-EMS FRAMEWORK - MAGNUS NUM;DATAPROC
LICENCA DE USO MAGNUS NUM MAGNUS 00003261-0000;DATAPROC
ASSESSORIA TECNICA NO SISTEMA DE GESTAO DE REDE F;DATAPROC
SERVICO ACESSO REMOTO INSTALACAO SUPORTE HELP DES;DATAPROC
SERVICO DE ACESSO REMOTO FCR 2000/75 NUM MAGNUS 0;DATAPROC
SERVICOS E CONSULTORIA E INFORMATICA NUM MAGNUS 0;DATAPROC
CESSAO SOFTWARES MS CONTRATO ENTERPRISE AGREEMENT;DATAPROC
SOFTWARE TEMPLATES PARA O SAGENT        INFORSERV;DATAPROC
CESSÃO DE USO DO SOFTWARE SHERLOCK III;DATAPROC
COMBO CDRW/DVD PARA Dell C610;DATAPROC
PONTO DE WIRELESS (DENDRITE);DATAPROC
PONTO DE WIRELESS (DENDRITE);DATAPROC
PONTO DE WIRELESS;DATAPROC
PONTO DE WIRELESS;DATAPROC
PONTO DE WIRELESS;DATAPROC
PONTO DE WIRELESS;DATAPROC
CONVERSAO DOS SISTEMAS DE ESTATISTICAS DYIM KING;DATAPROC
SISTEMA DE CONTROLE DE PROJETOS DE MARKETINGRKSJ;DATAPROC
SISTEMA DE DEMANDA POR SETOR REZONEAMENTO 1997RKS;DATAPROC
UNIDADE DE FITA DLT 35/70 GB EXT.C/CARTUCHO DE LI;DATAPROC
TELA DA LITE INSTA-THEACHER 80  HP SYNCROTAPE SIS;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
TELA RETRATIL ELETRICA VF84 MARCA DA LITE C/CONTR;DATAPROC
INTERNET APPLIANCES PIX-506 PHR NETWORKING LTDA;DATAPROC
ACESSO REMOTO,INSTALACAO E SUPORTE HELP DESK FCR;DATAPROC
ACESSO REMOTO,INSTALACAO E SUPORTE HELP DESK FCR;DATAPROC
ACESSO REMOTO,INSTALACAO E SUPORTE HELP DESK FCR;DATAPROC
PLACA CONTROLADORA DE 2 CANAIS SMART COMPAQ FCR 2;DATAPROC
UNIDADE DE FITA DLT COMPAQ FCR 2000/75 NUM MAGNUS;DATAPROC
UNIDADE DE FITA DLT COMPAQ FCR 2000/75 NUM MAGNUS;DATAPROC
ACCESS PRODUCTS FCR 2000/75 NUM MAGNUS 00011572-0;DATAPROC
ACCESS PRODUCTS FCR 2000/75 NUM MAGNUS 00011617-0;DATAPROC
UNIDADE DE FITA DLT COMPAQ NUM MAGNUS 00011851-00;DATAPROC
UNIDADE DE DISCO RÍGIDO COMPAQ 72,8GB;DATAPROC
UNIDADE DE DISCO RÍGIDO COMPAQ 72,8GB;DATAPROC
UNIDADE DE DISCO RÍGIDO COMPAQ 72,8GB;DATAPROC
UNIDADE DE DISCO RÍGIDO COMPAQ 72,8GB;DATAPROC
UNIDADE DE DISCO RÍGIDO COMPAQ 72,8GB;DATAPROC
UNIDADE DE DISCO RÍGIDO COMPAQ 72,8GB;DATAPROC
LICENCAO DE USO DO SOFTWARE EASY ACCESS ESSENTIAI;DATAPROC
LICENCAO DE USO DO SOFTWARE EASY ACCESS ESSENTIAI;DATAPROC
LICENCAO DE USO DO SOFTWARE EASY ACCESS ESSENTIAI;DATAPROC
LICENCAO DE USO DO SOFTWARE EASY ACCESS ESSENTIAI;DATAPROC
SISTEMA KS HIBRIDO PRATIK 824 NEC C/1-CETELEG TEL;DATAPROC
SISTEMA KS HIBRIDO PRATIK 824 NEC C/1-CETELEG TEL;DATAPROC
CPA criado, aprovações e orçam;DATAPROC
CPA criado, aprovações em anex;DATAPROC
Orçamento em anexo.     IMOBIL;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
AQUISICAO IMOVEL RUA A.DUMAS, 1860 - TERRENO C/62;LAND
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
Kit Coletor Motorola ES400 com;DATAPROC
IMO VEL R.ALEXANDRE DUMAS, 1860 PREDIO C/ 9082 M2;BLDG
Kit Coletor Motorola ES400 com;DATAPROC
ICMS NAO RECUPERADO DA CONSTRUCAO EDIFICIO A.DUMA;BLDG
Kit Coletor Motorola ES400 com;DATAPROC
JUROS S/EMPRESTIMOS P/CONSTR.A.DUMAS JUROS CONSTR;BLDG
COMPL.IMOVEL A.DUMAS;BLDG
